Day,Month,Year,Obs,Sim
14,6,1965,10.1854,14.56140323
15,6,1965,11.6713,15.58615966
16,6,1965,15.2925,15.43427668
17,6,1965,13.4418,16.0204092
18,6,1965,12.9019,16.57897745
19,6,1965,12.5787,16.33217865
20,6,1965,12.5891,15.85772232
21,6,1965,12.4647,22.79609295
22,6,1965,16.0477,24.94700077
23,6,1965,14.9173,24.94657232
24,6,1965,15.253,25.12014848
25,6,1965,16.0682,23.55985753
26,6,1965,15.6805,21.67358392
27,6,1965,14.8271,19.44926218
28,6,1965,13.4858,17.38814832
29,6,1965,12.0087,15.61369461
30,6,1965,11.006,14.11975227
1,7,1965,10.4787,12.84303481
2,7,1965,9.74823,11.80199997
3,7,1965,9.19829,11.10860914
4,7,1965,9.05107,10.56520955
5,7,1965,8.9203,10.21958828
6,7,1965,9.18229,10.36008683
7,7,1965,8.75483,10.30650469
8,7,1965,8.43703,9.965491213
9,7,1965,8.369,9.614195674
10,7,1965,8.31086,9.544313067
11,7,1965,7.79261,9.715521247
12,7,1965,7.96037,11.10081457
13,7,1965,9.32141,13.59785752
14,7,1965,10.6143,14.06108377
15,7,1965,11.5809,13.27582561
16,7,1965,11.3038,11.98751519
17,7,1965,9.46826,10.80982662
18,7,1965,9.00934,10.34910751
19,7,1965,9.00421,10.64147924
20,7,1965,9.52133,11.51271676
21,7,1965,9.9556,12.03936363
22,7,1965,10.5948,13.62148369
23,7,1965,11.4597,20.06787248
24,7,1965,11.5767,25.95654572
25,7,1965,16.5443,27.32739905
26,7,1965,23.3178,26.22399854
27,7,1965,20.0614,24.6404199
28,7,1965,16.7901,26.53281583
29,7,1965,17.8504,26.10386151
30,7,1965,22.0601,24.49711979
31,7,1965,19.2039,22.47577544
1,8,1965,16.4602,21.59569995
2,8,1965,16.1918,21.2055592
3,8,1965,18.8594,22.89961177
4,8,1965,20.8456,30.35713116
5,8,1965,35.5618,32.75470347
6,8,1965,32.2292,32.37526863
7,8,1965,25.6863,30.01962714
8,8,1965,23.2837,26.09811612
9,8,1965,20.7387,22.25213468
10,8,1965,18.756,19.30092208
11,8,1965,16.3884,17.12435883
12,8,1965,15.3465,15.63933494
13,8,1965,14.4415,14.39643553
14,8,1965,13.9095,13.42607052
15,8,1965,13.7464,12.64102866
16,8,1965,13.28,11.94742396
17,8,1965,12.7076,11.36766192
18,8,1965,11.7364,10.86907572
19,8,1965,11.1397,10.66672224
20,8,1965,10.6768,12.19681528
21,8,1965,11.1695,13.50674537
22,8,1965,12.8881,13.55656364
23,8,1965,13.4962,13.11224263
24,8,1965,14.5436,13.54446701
25,8,1965,14.8519,13.61677651
26,8,1965,15.2552,13.24632038
27,8,1965,14.4861,12.99844852
28,8,1965,13.7936,12.50913179
29,8,1965,13.4342,11.92425105
30,8,1965,12.6584,11.55555715
31,8,1965,11.9038,11.44017213
1,9,1965,11.9633,11.08085639
2,9,1965,11.1189,10.4735884
3,9,1965,10.8054,9.962645421
4,9,1965,10.4315,9.915979079
5,9,1965,10.2316,9.884375905
6,9,1965,10.2155,9.702149146
7,9,1965,9.86638,9.314454177
8,9,1965,9.50038,9.054534646
9,9,1965,8.91,9.092846546
10,9,1965,8.32361,9.316707747
11,9,1965,8.58269,9.266082549
12,9,1965,8.85559,9.120360765
13,9,1965,9.27085,8.975881948
14,9,1965,9.32674,8.88550839
15,9,1965,8.83371,8.805214207
16,9,1965,8.28142,8.72944007
17,9,1965,9.19492,13.49108544
18,9,1965,16.4799,15.6303266
19,9,1965,19.7592,14.80655797
20,9,1965,16.2301,13.61242056
21,9,1965,14.0151,12.17763378
22,9,1965,12.6516,11.58039029
23,9,1965,12.2852,11.79436586
24,9,1965,14.8742,16.46229259
25,9,1965,22.4435,18.85015675
26,9,1965,25.5269,26.06529771
27,9,1965,23.7969,28.71531438
28,9,1965,22.4735,28.34533603
29,9,1965,19.3953,26.4865236
30,9,1965,17.0213,23.30986252
1,10,1965,15.717,24.09657344
2,10,1965,19.8477,24.87361022
3,10,1965,25.8463,24.845611
4,10,1965,25.1878,25.13778226
5,10,1965,26.0993,23.83066445
6,10,1965,24.467,27.78440531
7,10,1965,26.3201,32.32051348
8,10,1965,40.3081,33.05089524
9,10,1965,35.5566,31.71966373
10,10,1965,29.351,28.99559174
11,10,1965,26.3536,25.41925915
12,10,1965,24.0205,22.32955521
13,10,1965,21.5278,20.06216738
14,10,1965,20.2916,19.10077625
15,10,1965,19.5026,18.34578018
16,10,1965,19.001,17.52810157
17,10,1965,17.961,16.77899442
18,10,1965,17.5898,16.08402112
19,10,1965,16.5693,15.342937
20,10,1965,15.1431,14.55648533
21,10,1965,14.0746,13.83292277
22,10,1965,14.4594,13.23240439
23,10,1965,14.2274,12.72294351
24,10,1965,13.7309,12.25301221
25,10,1965,13.4713,11.79527314
26,10,1965,13.7192,11.42865701
27,10,1965,12.7499,11.22437643
28,10,1965,12.2172,11.18068891
29,10,1965,12.1161,11.2956259
30,10,1965,11.3786,12.35343416
31,10,1965,14.1039,24.65912127
1,11,1965,33.9428,29.31348031
2,11,1965,37.2402,30.09510436
3,11,1965,27.6493,28.83022409
4,11,1965,22.3945,26.17681666
5,11,1965,21.5589,23.41210441
6,11,1965,19.2046,21.39111911
7,11,1965,18.0319,22.56048148
8,11,1965,21.0125,23.6736972
9,11,1965,22.7282,25.13264734
10,11,1965,23.4719,24.69208432
11,11,1965,23.2243,23.47723246
12,11,1965,22.0792,22.1326926
13,11,1965,21.5184,20.79623322
14,11,1965,20.6529,19.744315
15,11,1965,18.9344,21.97417599
16,11,1965,19.5787,39.05108677
17,11,1965,57.4735,84.39996478
18,11,1965,141.601,148.7556474
19,11,1965,230.162,193.1357803
20,11,1965,262.897,169.0433503
21,11,1965,244.622,129.0870823
22,11,1965,189.807,107.1904003
23,11,1965,139.288,97.12826035
24,11,1965,114.092,121.7999843
25,11,1965,178.156,154.6127804
26,11,1965,244.364,181.8455434
27,11,1965,221.153,174.159486
28,11,1965,189.396,148.9561334
29,11,1965,153.29,126.538551
30,11,1965,125.783,107.0475069
1,12,1965,104.054,103.8701421
2,12,1965,105.41,102.7771633
3,12,1965,109.293,100.3820891
4,12,1965,102.536,101.8314503
5,12,1965,106.632,102.3802001
6,12,1965,106.598,97.33238834
7,12,1965,100.381,90.6235939
8,12,1965,92.5082,96.81124243
9,12,1965,105.503,101.4681088
10,12,1965,128.894,101.6571452
11,12,1965,122.324,102.4997952
12,12,1965,116.933,117.3313985
13,12,1965,153.985,123.6617895
14,12,1965,149.939,128.2460033
15,12,1965,143.908,118.6361026
16,12,1965,128.218,116.775898
17,12,1965,130.404,123.6562321
18,12,1965,148.262,123.4488354
19,12,1965,134.434,114.5995641
20,12,1965,117.28,99.92116644
21,12,1965,103.375,89.47018754
22,12,1965,92.7744,93.30940711
23,12,1965,101.604,90.6684188
24,12,1965,101.776,85.94653598
25,12,1965,93.3337,79.38204116
26,12,1965,84.0361,71.87671741
27,12,1965,71.559,65.01760216
28,12,1965,62.4754,69.7942552
29,12,1965,70.8664,75.70131984
30,12,1965,94.9208,78.41987486
31,12,1965,91.0983,82.21398848
1,1,1966,95.2285,81.69667757
2,1,1966,90.7742,77.58851649
3,1,1966,81.2706,72.35749219
4,1,1966,73.5653,71.41472071
5,1,1966,74.0743,67.97470657
6,1,1966,72.1264,63.77827885
7,1,1966,64.6273,59.07962682
8,1,1966,58.0978,54.85185759
9,1,1966,54.512,55.42476253
10,1,1966,55.9569,63.48521946
11,1,1966,76.317,63.53232209
12,1,1966,72.3827,60.63930646
13,1,1966,59.5304,56.37755704
14,1,1966,52.966,51.1390101
15,1,1966,48.8962,46.47537283
16,1,1966,45.5527,43.01699606
17,1,1966,42.9423,40.52598231
18,1,1966,40.5449,38.1806905
19,1,1966,37.7943,35.98753331
20,1,1966,34.2978,33.91216876
21,1,1966,31.7064,32.03840114
22,1,1966,31.3111,30.50943075
23,1,1966,51.6351,29.29786672
24,1,1966,54.3401,30.25689148
25,1,1966,58.4025,36.29914266
26,1,1966,78.1431,41.62527357
27,1,1966,78.2874,52.1456828
28,1,1966,75.6099,59.84762767
29,1,1966,79.9609,71.28201624
30,1,1966,99.824,73.44404792
31,1,1966,94.0676,70.08118966
1,2,1966,80.9396,67.86760798
2,2,1966,70.1535,64.32373455
3,2,1966,69.6494,65.76012215
4,2,1966,69.4594,68.58421313
5,2,1966,78.2115,69.0401877
6,2,1966,80.7033,65.2979367
7,2,1966,72.2058,71.06730527
8,2,1966,81.1299,83.05993155
9,2,1966,104.836,86.2580449
10,2,1966,108.974,83.23926682
11,2,1966,94.9045,77.71439037
12,2,1966,80.3552,70.23756652
13,2,1966,71.2492,62.07152773
14,2,1966,63.0901,58.74383634
15,2,1966,67.3529,77.90062517
16,2,1966,111.592,82.69338654
17,2,1966,109.354,83.91058055
18,2,1966,94.9939,95.35199185
19,2,1966,106.233,102.6463025
20,2,1966,132.07,104.6882552
21,2,1966,132.148,106.8657473
22,2,1966,149.083,122.2006547
23,2,1966,168.419,127.6378023
24,2,1966,130.357,126.4321965
25,2,1966,115.293,116.4422768
26,2,1966,103.194,105.8194547
27,2,1966,92.2774,94.9162685
28,2,1966,80.7541,92.10152091
1,3,1966,74.6189,94.61297647
2,3,1966,90.4954,93.27346791
3,3,1966,93.0696,88.01840611
4,3,1966,85.1358,80.67586702
5,3,1966,72.6382,72.45713022
6,3,1966,63.5893,64.38967411
7,3,1966,57.7564,59.08809975
8,3,1966,52.6623,54.15150933
9,3,1966,48.6924,50.31365856
10,3,1966,44.6315,47.87796968
11,3,1966,44.7872,47.09493038
12,3,1966,43.2999,45.11638555
13,3,1966,40.738,42.96671742
14,3,1966,37.7707,40.59400481
15,3,1966,35.8976,38.0748669
16,3,1966,33.16,35.71239783
17,3,1966,30.6074,34.12185128
18,3,1966,29.5,32.40335196
19,3,1966,28.0645,30.65685602
20,3,1966,26.4952,29.2359553
21,3,1966,26.0048,28.05976037
22,3,1966,24.3099,26.87567187
23,3,1966,22.1052,25.99901822
24,3,1966,21.9573,25.83448944
25,3,1966,21.7926,26.38961259
26,3,1966,22.599,31.74253293
27,3,1966,33.6848,43.47176024
28,3,1966,42.9755,45.61433483
29,3,1966,34.949,44.02061971
30,3,1966,29.3744,40.79909799
31,3,1966,26.4874,44.28372877
1,4,1966,33.4585,61.43489843
2,4,1966,71.4002,65.26360236
3,4,1966,75.9913,63.2210616
4,4,1966,61.2152,62.3893992
5,4,1966,49.6102,60.63278258
6,4,1966,46.6819,55.68735114
7,4,1966,42.0955,51.04442098
8,4,1966,39.3484,57.8548646
9,4,1966,60.076,66.01001222
10,4,1966,85.6777,71.14802832
11,4,1966,91.0524,69.65937986
12,4,1966,76.5172,64.6058587
13,4,1966,59.4018,57.58049535
14,4,1966,50.788,52.97858288
15,4,1966,54.8508,66.73310765
16,4,1966,101.862,77.73197843
17,4,1966,129.66,80.22008315
18,4,1966,106.751,79.8646449
19,4,1966,87.347,79.20392032
20,4,1966,85.3341,72.59133978
21,4,1966,76.9803,78.47654174
22,4,1966,94.6931,88.79927749
23,4,1966,121.034,94.25261539
24,4,1966,135.091,92.22626844
25,4,1966,113.494,83.45683028
26,4,1966,92.9087,76.58882861
27,4,1966,77.1038,69.13760649
28,4,1966,68.9047,61.76751942
29,4,1966,58.3341,55.33040548
30,4,1966,51.1433,49.30122616
1,5,1966,45.9045,43.95420852
2,5,1966,42.9801,40.64934734
3,5,1966,39.8755,38.94585658
4,5,1966,37.2194,38.85027359
5,5,1966,36.8922,40.46513517
6,5,1966,41.1215,40.4484483
7,5,1966,40.1047,41.15399893
8,5,1966,38.9438,42.57044632
9,5,1966,48.793,41.2915473
10,5,1966,44.0039,40.75364751
11,5,1966,36.874,39.9164396
12,5,1966,39.7588,38.09028679
13,5,1966,37.8893,35.94756805
14,5,1966,32.1983,34.2141666
15,5,1966,29.0753,31.93871468
16,5,1966,25.2992,32.84492177
17,5,1966,27.5882,33.51029364
18,5,1966,34.3109,32.99545605
19,5,1966,31.529,33.92070604
20,5,1966,30.9071,34.13089
21,5,1966,28.3101,34.05297216
22,5,1966,30.4798,36.94437711
23,5,1966,38.7964,37.11158079
24,5,1966,36.7205,38.42537767
25,5,1966,38.6373,37.67657786
26,5,1966,40.5588,35.32865256
27,5,1966,33.695,32.54889273
28,5,1966,29.3689,29.48203997
29,5,1966,27.4045,26.65421251
30,5,1966,24.6013,24.2290828
31,5,1966,22.8894,22.30181216
1,6,1966,19.8718,20.77732697
2,6,1966,18.1666,19.68036279
3,6,1966,18.222,18.95806636
4,6,1966,16.7418,19.01522865
5,6,1966,16.7734,18.89846452
6,6,1966,17.2721,18.83137159
7,6,1966,16.7129,18.39408532
8,6,1966,16.101,18.25650619
9,6,1966,16.9035,28.73276775
10,6,1966,37.2973,32.6838315
11,6,1966,49.1673,32.28378609
12,6,1966,37.1825,31.58948847
13,6,1966,37.5288,40.00601501
14,6,1966,54.2829,43.72989384
15,6,1966,57.3281,42.74983884
16,6,1966,46.5882,40.38847641
17,6,1966,38.5886,37.89674799
18,6,1966,32.5564,35.2695383
19,6,1966,30.5112,34.02249946
20,6,1966,32.2978,34.38514496
21,6,1966,40.9834,33.44233581
22,6,1966,35.6887,31.91103431
23,6,1966,30.4108,29.81542252
24,6,1966,26.8862,27.39646443
25,6,1966,25.5284,25.19543573
26,6,1966,24.3022,29.28901436
27,6,1966,29.802,32.01348509
28,6,1966,40.5939,31.72608442
29,6,1966,34.4884,29.91721947
30,6,1966,27.1664,27.19546462
1,7,1966,24.6363,24.45547567
2,7,1966,23.0854,22.2500283
3,7,1966,22.5784,20.59279083
4,7,1966,22.1224,19.61459889
5,7,1966,21.0406,20.36512275
6,7,1966,20.7117,20.31887617
7,7,1966,20.6731,19.60375739
8,7,1966,20.7619,18.66984954
9,7,1966,19.4611,17.97086279
10,7,1966,19.3137,20.58172612
11,7,1966,23.2118,21.49017075
12,7,1966,22.0292,20.85550918
13,7,1966,19.9126,19.965176
14,7,1966,18.5444,18.80099581
15,7,1966,17.7763,18.26757666
16,7,1966,17.3806,17.66112997
17,7,1966,17.0758,16.77902873
18,7,1966,17.216,15.77352952
19,7,1966,16.0529,14.75204231
20,7,1966,15.1302,13.9039345
21,7,1966,14.2073,13.2242579
22,7,1966,14.4162,12.83734298
23,7,1966,14.2052,12.85645848
24,7,1966,14.5374,13.03905536
25,7,1966,14.5563,12.98016456
26,7,1966,14.5111,12.78040996
27,7,1966,13.9978,12.4949436
28,7,1966,14.2161,12.49915104
29,7,1966,14.2563,12.9370508
30,7,1966,14.2764,13.09268459
31,7,1966,14.4821,12.90547145
1,8,1966,14.2791,12.4511433
2,8,1966,14.0234,12.00248399
3,8,1966,13.026,11.64775443
4,8,1966,12.6715,11.24914695
5,8,1966,12.5615,10.94798577
6,8,1966,12.374,10.72864235
7,8,1966,11.5149,10.55989345
8,8,1966,11.8324,10.75864184
9,8,1966,12.5113,11.56586065
10,8,1966,13.4206,11.79165722
11,8,1966,13.1824,11.38271737
12,8,1966,12.6457,11.09124034
13,8,1966,12.398,11.12692109
14,8,1966,12.2636,12.06121636
15,8,1966,11.8821,12.17349767
16,8,1966,10.7958,11.48405837
17,8,1966,9.04549,11.41086557
18,8,1966,7.87493,11.45834719
19,8,1966,7.63412,11.22266477
20,8,1966,7.1091,11.56222906
21,8,1966,7.25585,11.62572234
22,8,1966,8.88065,11.2790447
23,8,1966,9.05036,10.73046578
24,8,1966,7.94932,10.06972227
25,8,1966,7.43616,9.624556555
26,8,1966,7.93512,9.34153046
27,8,1966,7.17347,9.191486216
28,8,1966,6.4555,9.1297845
29,8,1966,6.56721,9.382992174
30,8,1966,6.93547,9.618814043
31,8,1966,6.87971,9.504096732
1,9,1966,6.74483,9.844314659
2,9,1966,7.03125,10.19329464
3,9,1966,7.51802,12.98645834
4,9,1966,10.5807,15.33006026
5,9,1966,20.2099,14.79805855
6,9,1966,16.64,13.48504596
7,9,1966,13.8001,11.94570657
8,9,1966,12.5702,11.01460379
9,9,1966,11.523,10.4979387
10,9,1966,10.9712,10.41712439
11,9,1966,10.5697,10.88537665
12,9,1966,9.99695,11.37239703
13,9,1966,10.5483,11.19370676
14,9,1966,10.6298,11.48484939
15,9,1966,10.0982,11.37549696
16,9,1966,10.4918,10.84895212
17,9,1966,10.6602,10.27628362
18,9,1966,10.2917,9.820315396
19,9,1966,10.0741,9.468146951
20,9,1966,9.73877,9.147241802
21,9,1966,9.11101,8.85986393
22,9,1966,8.79557,8.671866808
23,9,1966,8.64208,8.550924183
24,9,1966,8.12283,8.413274628
25,9,1966,7.76588,8.268211875
26,9,1966,7.76742,8.173679287
27,9,1966,8.02967,8.1162795
28,9,1966,7.34908,8.136846512
29,9,1966,7.25715,8.222638393
30,9,1966,7.34476,9.080250393
1,10,1966,7.78077,10.16287182
2,10,1966,8.04884,10.97365028
3,10,1966,8.80227,18.54250463
4,10,1966,18.8596,20.22351829
5,10,1966,28.4974,27.86909004
6,10,1966,33.5828,33.1068316
7,10,1966,55.4455,35.21702438
8,10,1966,50.2021,34.58422338
9,10,1966,39.197,32.90871592
10,10,1966,30.9269,30.88149609
11,10,1966,26.1752,28.08983849
12,10,1966,24.4557,34.28497003
13,10,1966,30.1135,44.85348403
14,10,1966,48.0431,48.73328855
15,10,1966,49.7564,47.68841191
16,10,1966,38.7755,44.00294166
17,10,1966,32.4758,52.05201005
18,10,1966,48.3084,67.67597849
19,10,1966,86.1839,75.64566862
20,10,1966,78.9301,75.91394562
21,10,1966,59.6482,64.36843314
22,10,1966,47.6777,54.10821622
23,10,1966,42.2249,45.3780117
24,10,1966,38.6736,39.21368372
25,10,1966,35.7463,34.93041065
26,10,1966,32.585,31.96260395
27,10,1966,29.297,29.46722092
28,10,1966,27.4106,27.30591643
29,10,1966,24.4152,25.49090402
30,10,1966,23.1122,23.97013591
31,10,1966,21.575,22.77400327
1,11,1966,20.2105,21.70081693
2,11,1966,19.9857,20.68032138
3,11,1966,18.3457,20.23183951
4,11,1966,17.4634,22.05101116
5,11,1966,20.9567,26.92737449
6,11,1966,27.5774,27.94269396
7,11,1966,25.5279,27.44638625
8,11,1966,23.2917,26.2387665
9,11,1966,21.0487,24.67466081
10,11,1966,20.116,23.82655213
11,11,1966,19.0564,23.75067152
12,11,1966,19.3338,24.27740234
13,11,1966,19.4428,26.08371215
14,11,1966,19.5111,26.50374525
15,11,1966,21.2825,29.80130308
16,11,1966,25.3807,29.82443074
17,11,1966,25.6074,28.41083231
18,11,1966,22.5127,26.67787905
19,11,1966,20.2199,24.78535015
20,11,1966,19.238,23.13537403
21,11,1966,18.8389,21.7538772
22,11,1966,17.9698,20.56477711
23,11,1966,16.4891,19.99203718
24,11,1966,15.7014,19.45170973
25,11,1966,16.1179,18.93398734
26,11,1966,16.7587,18.42610744
27,11,1966,16.8804,18.42849639
28,11,1966,17.271,18.21235169
29,11,1966,17.0288,23.68564189
30,11,1966,19.402,30.62492939
1,12,1966,31.3687,47.33902672
2,12,1966,67.3633,52.90807055
3,12,1966,65.2337,52.51941469
4,12,1966,48.5564,48.94175505
5,12,1966,40.5329,44.09331603
6,12,1966,37.8085,38.60643305
7,12,1966,35.5373,38.22744896
8,12,1966,34.147,37.4264334
9,12,1966,37.2958,60.38388269
10,12,1966,82.8294,74.83279992
11,12,1966,108.353,86.60597298
12,12,1966,102.543,106.2148718
13,12,1966,136.906,107.7459059
14,12,1966,138.317,111.471009
15,12,1966,137.326,109.172791
16,12,1966,132.871,100.6320821
17,12,1966,117.389,90.31960547
18,12,1966,101.206,80.91397714
19,12,1966,89.1942,74.17043839
20,12,1966,79.9383,66.90829274
21,12,1966,73.1131,60.93943914
22,12,1966,65.1374,59.47647441
23,12,1966,61.5867,64.53291435
24,12,1966,70.8117,67.43593198
25,12,1966,81.6814,65.73896265
26,12,1966,70.8332,64.64010239
27,12,1966,61.5943,60.90916112
28,12,1966,57.4849,59.50759142
29,12,1966,59.3687,59.04914718
30,12,1966,62.022,59.40769057
31,12,1966,56.1469,57.36839308
1,1,1967,49.6626,53.59509373
2,1,1967,45.5546,49.3547198
3,1,1967,42.4077,45.11571188
4,1,1967,40.6261,41.43026512
5,1,1967,38.7251,38.44363365
6,1,1967,36.4073,36.0714553
7,1,1967,35.4196,37.6961668
8,1,1967,34.8381,36.89884126
9,1,1967,35.3407,35.45150256
10,1,1967,33.4487,33.87436158
11,1,1967,31.2408,32.02339898
12,1,1967,29.5682,30.41282779
13,1,1967,27.745,28.93553069
14,1,1967,25.3911,27.57938825
15,1,1967,24.7484,26.36081985
16,1,1967,24.3682,27.83124036
17,1,1967,27.5401,36.40414675
18,1,1967,41.3179,47.47549796
19,1,1967,55.3374,57.32325646
20,1,1967,78.6272,61.64097752
21,1,1967,71.2563,60.83952105
22,1,1967,59.0979,61.01663471
23,1,1967,60.2469,59.5085593
24,1,1967,62.2439,63.65035535
25,1,1967,60.3134,66.25824085
26,1,1967,68.1064,67.12129454
27,1,1967,65.8606,64.20303793
28,1,1967,65.1853,62.62975138
29,1,1967,63.5039,58.12485228
30,1,1967,60.9011,52.67632536
31,1,1967,52.4798,48.88229545
1,2,1967,48.0262,47.06053043
2,2,1967,47.7845,44.59816193
3,2,1967,46.3757,41.98198204
4,2,1967,42.8143,39.24993071
5,2,1967,38.6278,36.52053288
6,2,1967,37.3151,35.07204783
7,2,1967,35.4767,33.25173423
8,2,1967,33.5797,31.48045177
9,2,1967,29.7973,29.82289508
10,2,1967,29.4957,28.31117444
11,2,1967,27.9542,26.880576
12,2,1967,26.4786,25.50216999
13,2,1967,25.0484,24.20857203
14,2,1967,23.3105,24.03316567
15,2,1967,23.0227,25.43765396
16,2,1967,22.4917,25.79004944
17,2,1967,22.6033,25.26733888
18,2,1967,21.3858,26.1530987
19,2,1967,21.6673,28.64215
20,2,1967,25.4249,31.14300757
21,2,1967,25.182,31.28535476
22,2,1967,28.1874,60.42669791
23,2,1967,54.3349,69.88738613
24,2,1967,75.6519,73.11458521
25,2,1967,89.9098,71.00869292
26,2,1967,88.6488,71.72910922
27,2,1967,83.7259,96.38180964
28,2,1967,126.528,106.3952416
1,3,1967,126.418,109.6687641
2,3,1967,110.597,97.30796845
3,3,1967,92.4187,81.03645691
4,3,1967,72.7596,70.04077191
5,3,1967,55.1622,60.4804093
6,3,1967,50.9761,53.63843025
7,3,1967,45.7627,49.55399983
8,3,1967,44.404,46.46555163
9,3,1967,45.5595,52.767945
10,3,1967,60.6408,57.56104871
11,3,1967,69.5606,57.87360919
12,3,1967,64.2553,55.30648107
13,3,1967,54.565,51.73936677
14,3,1967,46.9207,47.8687905
15,3,1967,41.0958,44.22612537
16,3,1967,35.5484,40.72299777
17,3,1967,33.4121,37.71582448
18,3,1967,31.8691,35.25591441
19,3,1967,30.4377,32.8953895
20,3,1967,30.8772,30.71885798
21,3,1967,29.9704,28.84245456
22,3,1967,28.9924,27.54055844
23,3,1967,27.5992,26.37538711
24,3,1967,27.0482,25.10518398
25,3,1967,22.6426,24.69914932
26,3,1967,21.4528,24.38135516
27,3,1967,22.0251,24.36803693
28,3,1967,21.0464,24.11812182
29,3,1967,21.3938,23.92712904
30,3,1967,19.5147,23.28664395
31,3,1967,18.336,23.81687398
1,4,1967,18.282,26.7476351
2,4,1967,23.3495,27.65705307
3,4,1967,25.5275,26.99823136
4,4,1967,21.9657,25.77862506
5,4,1967,19.8864,24.00563978
6,4,1967,19.0673,22.32572693
7,4,1967,17.0534,21.22862413
8,4,1967,15.8827,20.37267972
9,4,1967,15.4814,19.55599338
10,4,1967,14.6798,18.66212641
11,4,1967,13.755,17.71944149
12,4,1967,13.3082,16.87803514
13,4,1967,12.9568,16.14554491
14,4,1967,12.4418,15.54086418
15,4,1967,12.018,15.06782686
16,4,1967,11.6728,14.58764991
17,4,1967,11.5508,14.13188939
18,4,1967,11.1217,13.74236175
19,4,1967,10.259,13.90044748
20,4,1967,9.73934,14.47614208
21,4,1967,9.43892,14.96456748
22,4,1967,9.70074,16.56878713
23,4,1967,11.3296,17.36568503
24,4,1967,12.1902,18.67224073
25,4,1967,13.4282,18.56955023
26,4,1967,13.5463,17.63642074
27,4,1967,12.6499,16.46853192
